created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri May 05 14:12:59 +0000 2023;1654489372127895552;"Hal serupa juga ada di beberapa provinsi lain.   Yang jelas memberikan pelayanan kepada masyarakat termasuk menyiapkan infrastruktur jalan yang baik adalah bagian dari tugas pemerintah baik pusat, provinsi, maupun kabupaten/kota. https://t.co/Mbf0wgKvm2";21;129;397;5302;in;366987179;1654489324572778502;jokowi;https://twitter.com/jokowi/status/1654489372127895552
Fri May 05 14:12:54 +0000 2023;1654489351395352578;"Pemerintah pusat melalui Kementerian PUPR segera memperbaiki sejumlah ruas jalan yang rusak di Provinsi Lampung. Secara khusus pemerintah mengucurkan anggaran kurang lebih Rp800 miliar. Biaya tersebut mencakup perbaikan 15 ruas jalan dan dimulai bulan Juni setelah proses lelang. https://t.co/554kDofFaG";246;263;580;7170;in;366987179;1654489324572778502;jokowi;https://twitter.com/jokowi/status/1654489351395352578
Fri May 05 14:12:51 +0000 2023;1654489337096970243;"Dalam situasi tertentu, pemerintah pusat akan mengambil alih perbaikan jalan seperti di Provinsi Lampung.   Semangatnya adalah kita ingin memperbaiki jalan-jalan yang sudah lama tidak diperbaiki seperti yang saya lihat dalam kunjungan hari ini. https://t.co/71ZiOvkA6M";305;208;535;7214;in;366987179;1654489324572778502;jokowi;https://twitter.com/jokowi/status/1654489337096970243
Fri May 05 14:12:48 +0000 2023;1654489324572778502;"Setiap ruas jalan di negara ini memiliki penanggung jawabnya masing-masing.   Pemerintah pusat bertanggung jawab untuk jalan nasional, gubernur untuk jalan provinsi, dan bupati/wali kota untuk jalan kabupaten/kota. https://t.co/rrQCzZ043G";1384;2876;7023;63594;in;366987179;1654489324572778502;jokowi;https://twitter.com/jokowi/status/1654489324572778502
Fri May 05 10:31:53 +0000 2023;1654433729014800384;"Infrastruktur jalan itu penting untuk mendukung arus mobilitas barang dan orang.   Apabila jalan di daerah Anda masih rusak parah dan sudah lama tidak diperbaiki, sampaikan kepada saya melalui kolom komentar dan kirim video melalui pesan langsung di akun Twitter ini. https://t.co/7UbnRQT0SU";2933;6609;11963;55369;in;366987179;1654433729014800384;jokowi;https://twitter.com/jokowi/status/1654433729014800384
Fri May 05 08:04:02 +0000 2023;1654396520584839170;"Salat Jumat di Masjid Raya Airan, Kabupaten Lampung Selatan, siang ini. https://t.co/cG0uTYDrlq";135;505;1071;23153;in;366987179;1654396520584839170;jokowi;https://twitter.com/jokowi/status/1654396520584839170
Fri May 05 03:39:08 +0000 2023;1654329855293669377;"Tiba di Bandara Internasional Radin Inten II pagi ini untuk kunjungan kerja di Provinsi Lampung, bersama Menteri PUPR, Menteri BUMN, dan Menteri Perdagangan.  Saya hendak meninjau sejumlah ruas jalan di Lampung dengan mobil serta mengunjungi pasar di Kab. Lampung Selatan. https://t.co/nh9mGWHnpD";504;1305;2395;24481;in;366987179;1654329855293669377;jokowi;https://twitter.com/jokowi/status/1654329855293669377
Fri May 05 03:37:14 +0000 2023;1654329378455851008;"Pemerintah berupaya mengevakuasi 20 WNI korban tindak pidana perdagangan orang (TPPO) di Myanmar. Para WNI tersebut telah tertipu dan dibawa ke tempat yang tidak diinginkan.  Kementerian Luar Negeri sedang berkomunikasi dengan Myanmar dan segera memulangkan mereka ke Tanah Air. https://t.co/cMR4sKUwTc";20;66;329;3254;in;366987179;1654329378455851008;jokowi;https://twitter.com/jokowi/status/1654329378455851008
Fri May 05 03:33:08 +0000 2023;1654328348267675649;"Ini juga sesuai dengan tema yang diusung Indonesia pada keketuaannya, yakni ASEAN sebagai pusat pertumbuhan atau "Epicentrum of Growth". https://t.co/auFS6kWQi1";1;16;65;727;in;366987179;1654328336934645760;jokowi;https://twitter.com/jokowi/status/1654328348267675649
Fri May 05 03:33:06 +0000 2023;1654328336934645760;"Banyak barang-barang produksi dihasilkan oleh anggota ASEAN. Kekuatan inilah yang ingin kita satukan agar ASEAN menjadi sebuah pusat produksi sesuai potensi yang kita miliki. Misalnya EV battery, kemudian electric vehicle, dan produk-produk yang memiliki daya saing yang tinggi. https://t.co/w1yD5S2ojH";3;43;201;1997;in;366987179;1654328336934645760;jokowi;https://twitter.com/jokowi/status/1654328336934645760
Fri May 05 03:26:14 +0000 2023;1654326611171495936;"Kemarin, saat meninjau Pasar Tanah Abang dan Sarinah, saya sempat berbincang dengan para pedagang.   Peningkatan pendapatan pedagang ini seusai prediksi kita bahwa peredaran uang menjelang dan selama liburan Lebaran ini naik sangat tinggi, diperkirakan mencapai Rp230 triliun. https://t.co/Ytf7VF99bP";2;28;81;756;in;366987179;1654326594469789696;jokowi;https://twitter.com/jokowi/status/1654326611171495936
Fri May 05 03:26:10 +0000 2023;1654326594469789696;"Bulan Ramadan hingga Lebaran menjadi berkah yang besar bagi para pedagang Pasar Tanah Abang. Pendapatan mereka meningkat signifikan. Ada yang omzetnya naik 80%, 60%, 50%, … semuanya naik.  Peningkatan penjualan yang mereka alami sesuai dengan apa yang ditargetkan pemerintah. https://t.co/n21G4tkixH";9;63;248;2513;in;366987179;1654326594469789696;jokowi;https://twitter.com/jokowi/status/1654326594469789696
Wed May 03 12:31:23 +0000 2023;1653739026405535751;"Menerima kunjungan delapan anggota kongres Amerika Serikat, siang tadi, di Istana Merdeka.  Dalam pertemuan tersebut, kami membahas sejumlah isu, salah satunya terkait pentingnya meningkatkan kemitraan yang setara di antara kedua negara. https://t.co/EiDMJF2OyB";23;306;408;4174;in;366987179;1653739026405535751;jokowi;https://twitter.com/jokowi/status/1653739026405535751
Tue May 02 01:40:39 +0000 2023;1653212877057294338;"Pendidikan adalah tanggung jawab bersama yang melibatkan keluarga, sekolah, pemerintah, dan masyarakat. Hanya dengan semangat kebersamaan, kerja keras, dan cerdas, kita dapat memajukan pendidikan untuk menyongsong dan mengelola Indonesia yang maju. https://t.co/zynBLVzxUU";846;1154;2980;23953;in;366987179;1653212877057294338;jokowi;https://twitter.com/jokowi/status/1653212877057294338
Mon May 01 02:27:05 +0000 2023;1652862173822201856;"Pada kejuaraan ini, atlet Desak Made Rita Kusuma Dewi juga meraih medali perunggu untuk nomor Speed Putri.   Prestasi para atlet panjat tebing ini akan menjadi modal kuat Indonesia menghadapi Olimpiade 2024 di Paris.";3;26;120;1500;in;366987179;1652862170907160576;jokowi;https://twitter.com/jokowi/status/1652862173822201856
Mon May 01 02:27:04 +0000 2023;1652862170907160576;"Atlet panjat tebing Indonesia, Veddriq Leonardo mengukir rekor dunia: memanjat dinding panjat setinggi 15 m di bawah 5 detik pada babak kualifikasi kategori speed di Kejuaraan Dunia IFSC 2023 di Seoul, Jumat lalu. Ia menyempurnakannya dengan medali emas di babak final.   Selamat! https://t.co/qUPgG1YoqH";127;319;2213;23002;in;366987179;1652862170907160576;jokowi;https://twitter.com/jokowi/status/1652862170907160576
Mon May 01 01:10:40 +0000 2023;1652842942044999681;"Pandemi global telah melandai, perekonomian pun bergerak lagi. Bersama para pekerja yang telah bergiat sejak pagi, kita membangun usaha, membahagiakan keluarga, dan memajukan bangsa.   Dengan kerja keras dan terampil, hidup kita hari ini akan lebih baik dari hari kemarin. https://t.co/crAEudTHAm";147;612;1116;9775;in;366987179;1652842942044999681;jokowi;https://twitter.com/jokowi/status/1652842942044999681
Sun Apr 30 14:11:10 +0000 2023;1652676972793958401;"Pebulu tangkis putra Indonesia Anthony Sinisuka Ginting merebut juara tunggal putra Badminton Asia Championships 2023 di Dubai, Persatuan Emirat Arab. Di babak final sore tadi, Ginting menaklukkan pemain Singapura, Loh Kean Yew, dalam dua game langsung.   Selamat, Ginting! https://t.co/d1bgUVOitl";98;268;2364;15981;in;366987179;1652676972793958401;jokowi;https://twitter.com/jokowi/status/1652676972793958401
Thu Apr 27 09:24:44 +0000 2023;1651517729063735296;"Silaturahmi dengan Ibu Megawati Soekarnoputri di kediaman beliau di Jakarta, siang tadi. https://t.co/TnEMGx6u2P";105;711;802;12280;in;366987179;1651517729063735296;jokowi;https://twitter.com/jokowi/status/1651517729063735296
Mon Apr 24 02:05:31 +0000 2023;1650320032294109184;"Arus mudik Lebaran tahun ini berjalan baik dan lancar. Dan beberapa hari ke depan, kita akan dihadapkan pada arus balik yang diperkirakan akan sangat besar.  Bapak-Ibu yang mengikuti arus balik, harap selalu berhati-hati, patuhi semua aturan dan ikuti arahan petugas di lapangan. https://t.co/fkH2173ISD";49;260;506;4272;in;366987179;1650320032294109184;jokowi;https://twitter.com/jokowi/status/1650320032294109184
Sun Apr 23 14:42:00 +0000 2023;1650148019529211904;"Kurang dari tiga minggu lagi, KTT ASEAN ke-42 dilaksanakan di Labuan Bajo, Kab. Manggarai Barat, Nusa Tenggara Timur.   Hari ini, saya datang meninjau kesiapan Labuan Bajo menerima kehadiran para Kepala Negara/Kepala Pemerintahan dari negara-negara anggota ASEAN. https://t.co/onbWCdD3Yc";82;420;751;8092;in;366987179;1650148019529211904;jokowi;https://twitter.com/jokowi/status/1650148019529211904
Sun Apr 23 01:15:21 +0000 2023;1649945016306126848;"Teknologi berkembang, aneka bentuk gawai kian menyita perhatian, dan digitalisasi semua aspek hampir tak terelakkan, tetapi buku tetap tak terabaikan.   Buku masih menjadi sumber utama pengetahuan, yang menyimpan dan menyampaikan ide, nilai, dan budaya dari generasi ke generasi. https://t.co/Ip3PIIY1VB";242;285;1278;8331;in;366987179;1649945016306126848;jokowi;https://twitter.com/jokowi/status/1649945016306126848
Sat Apr 22 15:22:39 +0000 2023;1649795861013225472;"Hari pertama Lebaran di Solo, saya kedatangan tamu, Pak Prabowo bersama putranya, Mas Didit Hediprasetyo. Kami bersantap siang bersama, menikmati hidangan khas Lebaran. https://t.co/ZJJbeZVw0L";74;289;635;8674;in;366987179;1649795861013225472;jokowi;https://twitter.com/jokowi/status/1649795861013225472
Sat Apr 22 05:51:11 +0000 2023;1649652045849432064;"Assalamualaikum Pak Wapres dan juga Ibu, kami menghaturkan selamat Hari Raya Idulfitri 1444 Hijriah, mohon maaf lahir dan batin dari kami sekeluarga. https://t.co/XZUzGaYujC";109;513;1178;29160;in;366987179;1649652045849432064;jokowi;https://twitter.com/jokowi/status/1649652045849432064
Sat Apr 22 02:55:24 +0000 2023;1649607809871544321;"Alhamdulillah, saya dan Ibu Negara dapat melaksanakan salat Idulfitri tahun ini di Masjid Raya Sheikh Zayed bersama ribuan jamaah warga Solo dan sekitarnya.  Salat Idulfitri di sini berlangsung khidmat dipimpin imam K.H. Agus Ma’arif dengan  khatib K.H. Abdul Karim Al-Hafidz. https://t.co/UclPRaU9ue";25;159;553;6024;in;366987179;1649607809871544321;jokowi;https://twitter.com/jokowi/status/1649607809871544321
Sat Apr 22 01:27:04 +0000 2023;1649585578038685697;"Sebulan penuh kita berpuasa, mengekang hawa nafsu dan angkara, kini saatnya merayakan kemenangan dan menjadi manusia yang terlahir kembali dalam keadaan fitri.   Dengan segala kerendahan hati, saya sekeluarga mengucapkan selamat Idulfitri 1444 Hijriah. Mohon maaf lahir dan batin. https://t.co/ocFJ54YPQe";453;1164;3920;32137;in;366987179;1649585578038685697;jokowi;https://twitter.com/jokowi/status/1649585578038685697
Fri Apr 21 12:30:04 +0000 2023;1649390041364574208;"Setelah tiga tahun merayakan Idulfitri dalam suasana pandemi, tahun ini kita bisa mudik Lebaran tanpa pembatasan. Lebaran kembali ramai dan meriah.  Selamat Hari Raya Idulfitri 1444 H. Mohon maaf lahir dan batin. Semoga amal ibadah kita di bulan Ramadan diterima oleh Allah SWT. https://t.co/FuIYI0UmAs";37;242;912;6711;in;366987179;1649390041364574208;jokowi;https://twitter.com/jokowi/status/1649390041364574208
Fri Apr 21 02:07:56 +0000 2023;1649233475470524416;"“Yang tidak berani, tidak menang" itu semboyan saya! Maju terus. Menerjang tanpa gentar dan dengan berani menangani semuanya. Orang-orang yang berani menguasai tiga perempat dunia.  - Raden Ajeng Kartini -  (21 April 1879 - 17 September 1904) https://t.co/7ux4x3EsUB";81;289;1642;10080;in;366987179;1649233475470524416;jokowi;https://twitter.com/jokowi/status/1649233475470524416
Thu Apr 20 09:31:10 +0000 2023;1648982628970938368;"Lebaran menjelang, jutaan orang mudik untuk berkumpul dengan orang tua, sanak saudara dan handai tolan. Dan tahun ini diperkirakan ada lompatan besar jumlah masyarakat yang mudik.   Ke mana pun Anda mudik, dengan kendaraan apa pun, pesan saya hanya satu: utamakan keselamatan. https://t.co/y3qYc1VWL3";125;441;1735;17377;in;366987179;1648982628970938368;jokowi;https://twitter.com/jokowi/status/1648982628970938368
Wed Apr 19 01:44:04 +0000 2023;1648502693865062403;"Ini adalah kunjungan tingkat kepala pemerintahan pertama dari Republik Ceko ke Indonesia. Beliau datang bersama bersama para pengusaha dari Republik Ceko. Dalam pertemuan kemarin, kami antara lain membahas soal kerja sama perdagangan, investasi, pertahanan dan industri strategis. https://t.co/4jhuEQL7Te";9;32;110;1271;in;366987179;1648502671916290051;jokowi;https://twitter.com/jokowi/status/1648502693865062403
Wed Apr 19 01:43:59 +0000 2023;1648502671916290051;"Menerima kedatangan Perdana Menteri Republik Ceko, Petr Fiala di Istana Bogor, kemarin sore.   Seusai penyambutan resmi, saya mengajak PM Petr Fiala berkeliling Kebun Raya Bogor seusai menanam pohon kamper, lalu menggelar pertemuan bilateral bersama delegasi kedua negara. https://t.co/8xcq2ycXkX";27;182;336;4117;in;366987179;1648502671916290051;jokowi;https://twitter.com/jokowi/status/1648502671916290051
Mon Apr 17 14:30:21 +0000 2023;1647970759133007873;"Pulang ke Tanah Air seusai menghadiri dan mengikuti serangkaian kegiatan Hannover Messe 2023 di Hannover, Jerman. https://t.co/vw3x4fhgiJ";31;235;318;3409;in;366987179;1647970759133007873;jokowi;https://twitter.com/jokowi/status/1647970759133007873
Mon Apr 17 14:27:08 +0000 2023;1647969950030782464;"Ada tiga prioritas Indonesia saat ini yakni hilirisasi industri, transisi energi, dan pembangunan Ibu Kota Nusantara. Saya mengundang pebisnis Jerman untuk datang dan berinvestasi di berbagai sektor.   Indonesia akan menjadi tempat investasi yang aman, stabil, dan prospektif. https://t.co/UaANBqAHgj";7;29;91;1015;in;366987179;1647969941801549824;jokowi;https://twitter.com/jokowi/status/1647969950030782464
Mon Apr 17 14:27:06 +0000 2023;1647969941801549824;"Kemitraan bisnis Indonesia-Jerman dapat menjadi contoh baik kemitraan Utara-Selatan yang setara, saling menghormati, saling menguntungkan dan jadi wajah kemitraan masa depan.  Pada pertemuan bisnis Indonesia-Jerman, saya mengajak Jerman jadi bagian penting dari kemajuan bersama. https://t.co/x7kFQ1gWWE";13;86;263;2246;in;366987179;1647969941801549824;jokowi;https://twitter.com/jokowi/status/1647969941801549824
Mon Apr 17 14:23:47 +0000 2023;1647969104719122433;"Salah satu peserta pameran di Paviliun Indonesia adalah Ibu Kota Nusantara (IKN). Di pameran ini IKN menampilkan tiga sisi yaitu ekonomi hijau, ekonomi berkelanjutan, dan mobilitas otomatis. https://t.co/xMD1Xrbj7F";4;10;90;733;in;366987179;1647969088399118339;jokowi;https://twitter.com/jokowi/status/1647969104719122433
Mon Apr 17 14:23:43 +0000 2023;1647969088399118339;"Paviliun Indonesia di Hannover Messe 2023 menampilkan 157 peserta pameran dari berbagai bidang sesuai tema Hannover Messe.  Mereka berasal dari swasta, BUMN, kawasan industri, KEK (kawasan ekonomi khusus), dan sektor-sektor lain terutama yang terkait dengan teknologi industri. https://t.co/ec0TsDI8MX";9;31;244;1838;in;366987179;1647969088399118339;jokowi;https://twitter.com/jokowi/status/1647969088399118339
Mon Apr 17 13:33:43 +0000 2023;1647956507529715712;"Dua tiang layar utama kapal ini mencerminkan fondasi transformasi Indonesia, hilirisasi industri, dan percepatan transisi energi bersih.   Tujuh layarnya mencerminkan sektor prioritas yang dipromosikan: makanan, tekstil, otomotif, elektronik, kimia, alat kesehatan dan farmasi. https://t.co/8AHMFBgCQq";3;4;83;734;in;366987179;1647956494892281857;jokowi;https://twitter.com/jokowi/status/1647956507529715712
Mon Apr 17 13:33:40 +0000 2023;1647956494892281857;"Paviliun Indonesia hadir di Hannover Messe 2023 dalam bentuk kapal pinisi yang didesain untuk menghadirkan semangat Indonesia menghadapi tantangan masa depan.   Selamat datang di Paviliun Indonesia di Hannover Messe 2023. https://t.co/Uymqmgm7lO";11;39;256;2196;in;366987179;1647956494892281857;jokowi;https://twitter.com/jokowi/status/1647956494892281857
Mon Apr 17 04:34:52 +0000 2023;1647820900786642944;"Seusai pertemuan tatap muka, Kanselir Scholz berkenan menemani saya untuk berbuka puasa dengan buah kurma, lalu dilanjutkan dengan jamuan makan malam. https://t.co/ZvHmh5uoyK";5;21;96;928;in;366987179;1647820888803532802;jokowi;https://twitter.com/jokowi/status/1647820900786642944
Mon Apr 17 04:34:50 +0000 2023;1647820894662950914;"Saya menekankan pentingnya mewujudkan hubungan ekonomi yang setara antara Indonesia-Jerman dan Indonesia-Uni Eropa. Berbagai regulasi Uni Eropa yang menghambat kesejahteraan perlu dibenahi. Saya juga menyampaikan perlunya investasi Jerman di Indonesia fokus pada sektor prioritas. https://t.co/ZBzFzDdl1s";5;17;109;1008;in;366987179;1647820888803532802;jokowi;https://twitter.com/jokowi/status/1647820894662950914
Mon Apr 17 04:34:49 +0000 2023;1647820888803532802;"Saya tiba di Guesthouse Lower Saxony, Hannover, Jerman, pada hari Minggu pukul 19.30 waktu setempat. Kanselir Jerman Olaf Scholz bersama Presiden Menteri Negara Bagian Lower Saxony Stephan Weil sudah menunggu.  Kami kemudian melaksanakan pertemuan tatap muka. https://t.co/RUYkCB3FuZ";25;178;370;3578;in;366987179;1647820888803532802;jokowi;https://twitter.com/jokowi/status/1647820888803532802
Mon Apr 17 01:39:06 +0000 2023;1647776667623104512;"Indonesia juga menargetkan 23% sumber energi yang dihasilkan berasal dari energi baru dan terbarukan (EBT) pada 2025, serta berencana untuk menutup seluruh pembangkit listrik tenaga uap batu bara di tahun 2050. https://t.co/H4nYySqELA";11;12;90;757;in;366987179;1647776637310894080;jokowi;https://twitter.com/jokowi/status/1647776667623104512
